,Class,Data,char_length,word_count
2168,1,dong not.la..ok minh dung 3doi not .ma qua ben ..cam on.samsung not..,69,12
2169,1,"dùng note 4 brand new được 6 tháng, thật sự rất hài lòng về dòng note.",72,16
2170,1,đang dùng note5 và đó là một sai lầm khủng khiếp vì...sẽ chẳng bao giờ đổi sang dùng thứ khác.,94,20
2171,1,note 1 dùng 4 năm nay rồi vẫn chạy tôt. chỉ mới thay kính vì xướt thôi,70,17
2172,1,note 2 vẫn đẹp không tỳ vết ...nhưng cho vợ dùng rồi,49,12
2173,1,note3 hehe ai dag dung diem danh nhe. note dung cho cong viec thi khoi noi.,75,16
2174,1,cười bạn xui hay sao chứ nhà mình dùng con plasma hơn 10 năm nay còn phà phà. còn con smart tv thì cũng hơn 3 năm rồi,116,28
2175,1,"ráng thêm tiền mua smart sony. cách đây 1năm mình xài con sony43 w80c, full hd . màn ảnh đẹp bền không bị bảo hanh j. cứ sony mà quốc bạn nhé!",155,32
2176,1,"nhà mình xài đồ samsung thấy rất bền, còn khoản bảo hành của nó thấy giờ là 3 năm hết, hỗ trợ 24 24 nên cũng yên tâm phần nào",125,29
2177,1,"thích mấy thiết kế của samsung ấy, đẹp, hợp xu hướng",52,11
2178,1,"ở nhà anh trai dùng con 40j5200, công ty mình dùng chiếc 43j5500, chất lượng không gì để chê cả bạn có thể cố gắng đầu tư thêm chút nữa để mua được màn 43 coi đã mắt hơn nhiều. màn hình phẳng mà chỉ có 32 trông buồn cười lắm",226,51
2179,1,ti vi samsung rất tốt . bạn ra siêu thị đi nhìn xem nó rất đẹp .,64,17
2180,1,"tivi giờ mua nhất định phải mua samsung. model j6300 32 inch màn hình cong coi rất sắc nét, màn hình 1 tỷ màu, kiểu dáng nhìn rất sang chảnh. bác cố thêm chút mua con này ngon hơn con j5500 nhiều.",196,42
2181,1,"em đồng ý với bác luôn đó, thời này samsung nó ăn đứt các hãng khác luôn rồi à, từ thiết kế đến tiện ích tính năng",114,27
2182,1,"rat tốt mua di bạn, nhà tôi mua smart cua sam sung 3 năm rồi",60,15
2183,1,đang dùng tv ss được 2 năm một androi box. rất hài lòng.,56,14
2184,1,"nhà tôi xài con samsung thường cũng gần 5 năm rồi vẫn thấy ngon, nên yên tâm về chất lượng lắm",94,21
2185,1,mình sài con 48j6600. rất tuyệt vào mạng mạnh hơn iphone 5,58,12
2186,1,công nhận vn chuộng iphone không thua bất cứ nước nào. mà tính ra iphone là chiếc điện thoại đẹp và bền,95,21
2187,1,mình thích màu đen mới của iphone 7,35,8
2188,1,ngon,4,1
2189,1,đẹp à,5,2
2190,1,"xiaomi mi4 dưới 3tr, có lte, bền vô đối. lấy 2 màn hình của mi4 và bphone đập vào nhau đến khi bể thì bphone nứt, mi4 không xi nhê gì.thả từ độ cao 1m xuống nền gạch vài lần bphone vỡ, mi4 chỉ bật nắp lưng...quá khủng cho hàng hạt rẻ mà chất. đã dùng hơn 1 năm từ lúc giá 6 củ và rất hài lòng",295,67
2191,1,vote cho wiko u feel máy chạy nhanh. cảm biến vân mượt camera ổn. sài được 2 tháng. thấy ok lắm,95,21
2192,1,"thiết kế của obi nhìn nổi bật thật, trông nổi hơn hẳn mấy con còn lại.",70,16
2193,1,"obi hỗ trợ 4g xài cyanogen bảo mật tốt, nghe nhạc hay, chụp hinh đẹp. có tiền mình sẽ mua.",90,20
2194,1,"giá thì mình chỉ kết con obi và con cuối, cấu hình cũng tốt nhất. nhất là con obi nghe nhạc rất hay.",100,23
2195,1,con obi xài hệ điều hành cyanogen bảo mật tốt hơn mấy con android trên.,71,15
2196,1,"nếu mình có 4 triệu mình sẽ mua obi mv1, con này giá đúng ra chỉ có 3,1 triệu thôi. bạn mình cũng mới mua 1 con tuần trước. khá đẹp",131,31
2197,1,"nếu lựa chọn thì mình chọn của obi mv1, mình đã trải nghiệm em này rất kết kiểu dáng đẹp và cấu hình chơi game khá tốt.",119,27
2198,1,"hỗ trợ 4g giá tốt chỉ kết em obi mv1, kiểu dáng nhìn sang và hệ điều hành bảo mật ngon hơn.",91,22
2199,1,"đám này thì thích obi nhất, thương hiệu mỹ giá cả rẻ và hợp lý",62,15
2200,1,"quá hay. từ ngày đi du lịch nhật thấy mê cây bút này. chỉ việc đưa máy chụp biển hiệu, biển báo, bảng giá rồi dùng bút khoanh chữ dịch nhanh, không cần nhờ phiên dịch",166,36
2201,1,"cái hay của cây bút samsung là không cần sạc mà vẫn xài dược mọi lúc mọi nơi, cái mà kẻ bắt chước không thể đu theo được, vẫn còn phải cắm cây bút vào máy để sạc nhìn lặc lìa lặc lọi, sơ sẩy là gãy hư cổng hư bút ngay.",218,52
2202,1,"đăng ký rồi nhe, chờ em về là cưới thôi",39,10
2203,1,nhìn hấp dẫn quá đi,19,5
2204,1,note 7 hon han iphone 7 ay,26,7
2205,1,"tớ dùng bon 9900, chạy ngon đúng chất dâu. mới dùng được mấy năm. cảm giác mượt, dễ chịu, thật như đang dùng một chiếc... đi động!",130,27
2206,1,trên bb10 có mà bạn. tôi vẫn sử dụng nó trên q10 và thấy rất ổn,63,16
2207,1,"tivi hàn thì chọn ss.... nếu so sánh 2sp cùng phân khúc mới thấy ss đag tiền hơn lg. hình ảnh không nói vì mỗi hãng có 1 cộng nghệ, thuật toán riêng nhưng về cấu trúc thiết kế, vật liệu thiết kế thì ss lúc nào cũng chu đáo hơn!",224,51
2208,1,"dòng tivi oled chất quá, đúng đắng cấp là dòng tivi cao cấp.",60,13
2209,1,phải sắm ngay iem lg thôi,25,6
2210,1,"với màn hình cỡ lớn thì các gia đình có điều kiện chẳng khác nào sắm một rạp xem phim tại gia rồi, em có tiền em cũng sắm mấy quả này xem cho nó bõ cười",150,37
2211,1,nên mua công nghệ hay mua vật liệu nhỉ ... lg công nghệ cao..hình ảnh màu sắc thực như cuộc sống.... tôi yêu tv lg ...,118,26
2212,1,không đặt hàng sớm là hết cơ hội,32,8
2213,1,xấu nhưng kết cấu nó đẹp! hê hê....,35,8
2214,1,"kệ đi bác cười e hiện xài con s7 egde đây, rất ưng ý cười",57,16
2215,1,dang dung iphone 8 chia 2. van chay tot,39,9
2216,1,"tôi đang xài lenovo p70 ne ,xài tẹt ga luôn hu hỏng j hết ,rớt mấy lần rồi ,chơi game liên tục được 6 tiếng ,còn máy nao ngon hơn nữa",131,31
2217,1,"z5 premium nhé, mua không uổng phí đâu!!",40,8
2218,1,"thay toan la che sony, minh da xai qua cac dong sony tu loai phim bam den cam ung, hien nay minh dang xai z3, phai noi rat hai long",131,30
2219,1,toàn mấy thánh fanss với ip... tôi dùng con z từ ngày bắt đầu bán chính hãng tại vn 1 4 đến bây giờ có thỉnh thoảng máy load ứng dụng hơi chậm còn lại chẳng vấn đề gì mặc dù rơi mấy lần. về pin thì cứ mang con ip từ đời 5s đổ lại hoặc ss s3 cùng sạc đầy rồi dùng xem con nào ngất trước.... chưa dùng thì đừng có chém gió,321,75
2220,1,toàn thấy các bạn kêu dòng z bị lỗi trong khi mình dùng dòng c rẻ tiền nhất của sony thì 2 năm vẫn chạy ngon.,126,26
2221,1,bản thân tôi đã dùng z3 đến nay đang dùng z5 vẫn ok. nói chung của bền tại người. tôi khuyên bạn nên chọn sony tuỳ theo điều kiện z3 hoặc z5 là ok.,147,34
2222,1,điện thoại huwei đi vừa tốt vừa rẻ,34,8
2223,1,đỉnh của đỉnh,13,3
2224,1,đã tải chụp ánh sáng đẹp hơn camera iphone,42,9
2225,1,mình đã thử rồi! ứng dụng này chụp hình đẹp... ios 9 nên tải về!,65,15
2226,1,"từ trước đến nay apple chả làm ra điều gì mới mẻ cả bạn ạ, từ màn hình cảm ứng, cảm biến vân tay, màu vàng hồng đều đã có trước, nhưng cái có trước đó chỉ là có để cho có, còn khi đến lượt apple tích hợp vào thì nó lại là một tính năng hữu ích.",244,59
2227,1,"đúng là siêu phẩm, rất đẳng cấp!",32,7
2228,1,"iphone bây giờ cũng chịu học theo sony z3,z5 của mình rồi hay wá không có phím home, như vậy lúc xem phim màn hình sẽ rộng ra được một phân cười",137,32
2229,1,"các bác cứ bình luận thế này thế nọ, các bác không xem vi tivi à, hiện nay iphone là smartphone phổ biến nhất trên thế giới đó, đồng nghĩa với việc iphone là smartphone được nhiều người trên thế giới ưa chuộng nhất. iphone là number one.",234,48
2230,1,xiaomi thiệt là bá đạo mà,30,6
2231,1,tuyệt vời!,10,2
2232,1,quá kinh khủng!,15,3
2233,1,giá không thể hợp lý hơn,21,6
2234,1,quá ngot. bao h về vn để múc một em nhỉ.,46,11
2235,1,"bạn dùng ổ cắm đa năng xioami chắc hàng thường rồi, tôi mua bên kia cũng hơn 200n, chưa kể về đây! tớ cắm 1 ip 1 samsung mà sạc chạy ngon lành",142,33
2236,1,cái gì cũng ngon chỉ thương hiệu là không ngon thôi cười,54,12
2237,1,"giá quá chất. không biết có bền không nhưng cấu hình, kiểu giáng và giá cả quá tốt.",83,18
2238,1,"các thím chê vội quá, tôi vẫn đang z ultra 6.4 inche đây. xem tin, chơi game bét nhè củng chỉ phải xạc mỗi ngày một lần. pin dùng được bao lâu phụ thuộc vào chất lượng phần cứng, dung lượng khả dụng...nữa. đã dùng sony rồi thì ít muốn đổi lắm.",243,52
2239,1,"đúng là đẳng cấp của chú sam, chừng nào note 7 ra mình sẽ lên đời con note 4 của bx.",84,21
2240,1,tuyệt..quá đẹp..quá hoàn hảo,28,4
2241,1,"đúng là android toàn nói ngược.apple chua bao giờ chạy theo các hãng khác nhé.dù nhiều chức năng khác ip chua có.nhưng apple đả làm rất tốt những chức năng người dụng thực sự cần,và thực hiện 1 cách tốt nhất.đó là những điều người dùng cần chứ không phải những chức năng không thật sự cần thiết",288,58
2242,1,"khác biệt thì không thấy đâu, nhưng khi đi hỏi 10 người là nếu có 20t mua điện thoại bạn sẽ mua điện thoại gì... 100 đều bảo mua ip nhé",117,29
2243,1,"thiết kế của apple là thiết kế phẳng nên sẽ không có cong tràn viền mà là phẳng gần như không có viền, giống như các mẫu tivi đời mới hiện nay để đem lại cái nhìn đã hơn là cong nhìn lởm không thể tả nổi.",204,47
2244,1,tivi màn hình cong đang được ưa chuông trên toàn thế giới..người ta đã nghiên cứu từ trải nghiệm thực tế,104,21
2245,1,"cứ từ từ, đi chậm một chút, nhưng sẽ tránh sụp hố người đi trước. sự khôn ngoan của táo là đây.",95,22
2246,1,iphone đi chậm hơn nhưng có thể làm tốt hơn những hãng khác... nhưng người dùng cũng bị cuốn hút bởi những trải nghiệm mới lạ. vậy bạn sẽ chọn mới lạ tiên phong hay hoàn thiện hơn?,180,38
2247,1,tùy người cảm nhân. riêng mình đag xài edge 7 và thấy siêu hài lòng về ứng dụng thẩm mỹ và cấu hình,99,23
2248,1,"rất thích thiết kế dòng a, nếu nó chạy ios nữa thì tuyệt",56,13
2249,1,"thằng ku em trai đang dùng con galaxy s2 hd đến giờ màn vẫn ngon lành, chỉ có tội máy giờ lỗi thời hay đơ thôi..",112,26
2250,1,đẹp quá,7,2
2251,1,"chắc chắn doanh thu của nó chấp cả sam,lg, htc, sony,moto. tin tôi đi. nếu phải bỏ hơn 155 ra mua điện thoại ai cũng chọn ip thôi.",122,27
2252,1,"thật nực cười, nhiều người cứ chê cười ip nhưng chả có loại phone nào ra lại được mong chờ và hot như ip cả. ở cơ quan tôi 10 người dùng phone thì có đến 8 người là ip.",168,40
2253,1,màu vàng đẹp quá,16,4
2254,1,một ngàn câu phán về iphone không ai giống ai..đủ mọi cách phán...cả trăm lời khen ngợi samsung củng chỉ ở mổi đặc điểm nào đó..nhưng tui chắc cả tỉ người trên thế giới này thích iphone đều đồng quan điểm..về chất lượng,215,43
2255,1,"đang xài note 5 gần 1 năm, cảm thấy khá hài lòng về mọi mặt.",60,15
2256,1,"bạn về quê rút cây bút chọc chọc nửa ngày xem mấy người biết note 5 là gì? trong khi rút 5s ra nghe gọi 2 phút ai cũng biết hàng apple và khen sang thế, nghe rất sướng",167,39
2257,1,sam sung đi đầu công nghệ,25,6
2258,1,android tính năng mạnh mẽ giống máy vi tính bỏ túi pocket pc gắn thêm sim. nó hoàn thiện giấc mơ wince của bill gates từ 1996,127,27
2259,1,mình căm thù nokia vì mình mua con 1200 từ 2007 đến h vẫn không chịu hỏng để thay cái khác.,87,21
2260,1,mình vẫn đang dùng htc one m7 và cảm thấy chưa cần phải thay đổi,64,15
2261,1,sony x2 với bb đẹp mê hồn,24,7
2262,1,"mình rất chuộng nhất là dòng iphone, mong apple sản xuất ra iphone hoặc ipad mà có thể vừa có chức năng của laptop mà vừa có chức năng của một smartphone",153,32
2263,1,mình đag dung ip 3s và cảm thấy chưa cần thiết phải đổi mới. quá mượt,69,16
2264,1,"mong là sắp tới anh em mua iphone xếp hàng trật tự không chen lấn nhau , ai thấp đứng trước ai cao đứng sau cười về cái khoản xếp hàng thì samsung chưa thấy bao giờ",163,37
2265,1,càng lồi càng thích,19,4
2266,1,đẹp mà,6,2
2267,1,thích kiểu dáng như 5s.,22,5
2268,1,"s7egle lọc âm cuộc gọi cực tốt, ghi âm lưu trữ cuộc gọi và thẻ nhớ ngoài lưu trữ hình ảnh video dễ dàng. công việc mình rất cần. vì thế, cho tiền hàng tháng và cả chiếc iphone 6s mình cũng kg cần, vì iphone không làm được việc đó.",230,51
2269,1,note 3 xài 2 năm chưa xi nhê gì. thậm chí con huawei tàu h6 của tui cũng xài bình thường. có mấy bác mua đồ android quá yếu rồi cài ứng dụng không xóa file gốc nó nặng lên thì trách ai.,185,43
2270,1,cơ hội cho những ai yêu iphone,30,7
2271,1,e vua mua con 6s co 1.7 thoi dung tot phet tai cho tan thành hiii,65,16
2272,1,mình có điện thoại nokia 1280 đẻ nghe gọi và 1 máy bảng chạy khá nhanh để lướt web là tốt hơn vì không bị hại mắt!,114,27
2273,1,rẻ rùi để giành tiền mua ip3 thôi,33,8
2274,1,nói trung những ai đã từng sài điện thoại ip thì khó lòng đổi sang điện thoại khát.vì ứng dụng của ios chạy mượt dễ thích ứng với những ai đã sài quen.còn nói đến giá đúng là quá cao.tôi đã mua ip 6s plus bản màu vàng hồng 128gb.sau khi được bán ở mỹ một tháng với giá 800usd.và cho đến ngày hôm nay dù cho giá ip ở việt nam! có giảm đến mấy tôi vẫn còn lời so với cái giá hiện tại.nếu có thể giá ip về việt nam! nên gần sát giá nước ngoài thì mọi người xẽ dễ mua tiếp cận hơn!,461,106
2275,1,"sài samsung có lợi thế đi tới đâu củng ít bị để ý,không mang tiếng sang chảnh,khó mua đi bán lại,nên sài bền bền sài ..và ít khi bị cướp giật vì bọn cướp giật chỉ nhòm ngó và nhận biết được iphone thôi,mặc dù mới mua con s7 xách tay mĩ..vô công ty đồng nghiệp thấy người thì không quan tâm,người thì hỏi cho có sài máy gì ngộ vậy ..vừa giận tím mặt vừa chảnh lên...mầy làm gì biết...cùi bắp,trong khi cùng một nữ đồng nghiệp trước đó mới mua cái iphone,nhiều người nhận biết ngay cha iphone luôn,6 hay 6s vậy em? và tui thầm cười trong bụng coi chừng bị cướp giật rồi khóc nhe....",579,113
2276,1,"9 năm trước 2007 , laptop của lenovo ideapad 510 đã có tính năng này rồi, và tôi vẫn sử dụng tốt cho tận hôm nay.",116,25
2277,1,6s là đỉnh nhất rồi.,20,5
2278,1,xem ra ss cũng sáng tạo tuyết đấy chứ. cái sáng tạo dựa trên cái người ta đi trước ấy,85,20
2279,1,"ngon, bổ, rẻ",12,3
2280,1,cái cảm biến vân tay đặt ở vị trí có duyên ghê,46,12
2281,1,ở tầm giá đó mà có một chiếc điện thoại đẹp như này thì quá tốt,63,16
2282,1,"mình xin các bạn đấy. tiền nào của nấy thôi, mấy cái máy rẻ này cấu hình so với tầm giá là tốt, thiết kế bắt mắt đấy. nhưng dùng một thời gian là hệ điều hành bị lỗi lung tung, các bạn dùng đi rồi sẽ biết. riêng với apple thì các bạn miễn lo lỗi hệ điều hành nhé.",263,61
2283,1,ngon. bo. re.,13,3
2284,1,"s7 edge mưa, chụp dưới bể, ngâm trong nồi lẩu, canh, cho uống cả bia vẫn ok. nhìn chung cái chống nước là rất hữu ích",117,26
2285,1,"đang dùng s5 active xách chân từ mỹ , hôm nọ cho vào cốc bia sống nhăn .",72,18
2286,1,"mình đang dùng con p9 huawei phải nói là quá đẹp, hoàn thiện tốt mặt nhôm phía sau và mặt kính phía trước đẹp lắm , ai chưa dùng chứ dùng hàng huawei tầm cấp cao của nó quá chuẩn luôn từ p8 đến p8 hay mate, cầm trực tiếp xem rất đẹp",232,53
2287,1,"mua j7 mà dùng, game nặng chơi được, chụp ảnh tốt, dùng lâu xuống mã, chẳng có lý do gì mà mua con này",102,24
2288,1,"huawei bạn nhé. mình đang dùng con p9 lite, rất ổn và cũng đã trải nghiêm ss j7 rồi.",84,19
2289,1,"theo tôi thì so với mật khẩu hình ảnh của blackberry thì cảm biến vân tay vẫn còn nhiều kẽ hở lắm... chỉ cần bạn ngủ quên, hoặc say xỉn là đủ hiểu. còn so với cảm biến võng mạc thì nó hay hơn vân tay nhiều đó. nhắm mắt thì mở trộm bằng răng à.",243,56
2290,1,lên 4g cho oách,15,4
2291,1,bảo hành của oppo không tệ,23,6
2292,1,trời! chức năng hay nhất mà mình thích trên iphone,50,10
2293,1,sau này chỉ dùng vì ios là hệ điều hành ổn định,47,12
2294,1,thật là một bước đột phá,24,6
2295,1,"bỏ nút gạt âm thanh là đúng rồi, theo tôi cho là thừa thãi. nếu muốn đặt iphone ở chế độ im lặng ta chỉ cần vuốt từ dưới lên kích cào biểu tượng mặt trăng là xong.",163,38
2296,1,luôn ủng hộ và sài hàng apple.,30,7
2297,1,"tôi thấy ấn tượng với logo quả táo được khắc chìm,có một sự hầm hồ không hề nhẹ 3",82,19
2298,1,bị virus sẽ tóm lại được..còn xóa vĩnh viễn mà lấy lại được...thì tuyệt quá chứ. em cũng mong lấy lại được tài liệu đã bị xóa.,126,27
2299,1,đang xài qwerty q10 được 2 năm. ngoài viec ung dung ít ra thì không có j để chê. bàn phím hoàn hảo,95,23
2300,1,đây vốn là phong cách riêng của bb. hãy duy trì và lấy đó làm điểm mạnh bb.,75,18
2301,1,"hãy thử trải ngiệm đi, sẽ thích ngay!",37,8
2302,1,tuyệt vời!,10,2
2303,1,"màu của fuji rất tuyệt vời, có điều ở vn mình ống kính khó lựa chọn quá.",72,17
2304,1,vn nhập về đi. mình đăng kí 10 chiếc. không thể tin nổi smartphone chưa đến 100k.,78,17
2305,1,"nếu bán ở vn mua 5 chiếc, giá không thể tin nổi",43,12
2306,1,"nếu về việt nam mình sẽ mua cho tất cả các cụ, mỗi người 1 cái không phải dùng mô hình nữa",90,22
2307,1,về vn giá 200nghìn mua 10 chiếc,31,7
2308,1,"thật không thể tin được, thật không thể tin được...",51,10
2309,1,hầu hết người dùng nokia chỉ phàn nàn về hđh quá ít ứng dụng chứ chất lượng nokia thì chưa ai phàn nàn.,103,23
2310,1,"ghét nhất la iphone, giá thì thật là trên trời vậy còn chưa chịu bán để mình mua nữa, đợi lâu qua rồi em iphone ơi cười",117,27
2311,1,nhìn camera như này là nhu cầu tự sướng lại tăng cao...,55,12
2312,1,đẹp không đỡ được cười,20,5
2313,1,neu dung la nhu vay thi qua la vi dieu!,39,10
2314,1,diem cho ifone 7 la bo dung luong 16gb va thay the bang 32gb,62,15
2315,1,con này ngon. đang dùng hãng xách tay 2 tháng nay. pin 2 ngày vô tư. tuy nhiên chưa biết cài ch play ở đâu. toàn phải dùng file apk khi tải,139,32
2316,1,cũng thích có 1 cái,19,5
2317,1,kết em sony gom lúa mua thôi,28,7
2318,1,ôi giá rẻ quá,13,4
2319,1,mình đang kết loại sản phẩm này!,26,6
2320,1,đẹp,3,1
2321,1,"đẹp quá, asus lột xác thật rồi. 5.2 inch mà có bản ram 4gb thì quất liền.",73,17
2322,1,đẹp hơn sám sùng nhiều nhiều,28,6
2323,1,giá 5 triệu thì doanh thu cứ gọi là thẳng tắp 90 độ không bàn cãi,65,16
2324,1,nhìn bốc lửa nhỉ....,20,4
2325,1,"mình thì đang vui vẻ bên 9.0.1 đã jb nên cũng không hóng lắm, nhưng thực lòng nghe tin này thật là vui ....",104,24
2326,1,9.3.2 rất muot.minh rất hài lòng,32,6
2327,1,mình chưa dùng iphone nên có bỏ hay không cũng thấy iphone bình thường. blackberry vẫn đỉnh nhất.,97,18
2328,1,"nếu giải trí hãy dùng ip, nếu nghe gọi hãy dùng bb. kinh nghiệm là mình sử qua rất nhiều điện thoại nhưng chất lương nghe gọi của bb rất tuyệt vời.",139,31
2329,1,"đợi iphone 7 ra là mua ngay 1 bạn về, nhìn concept bạn ấy đẹp quá, nhất là màu đen, mê hoặc",91,22
2330,1,tôi rất thích thiết kế của sony. nhưng tôi thích 1 mẫu nhỏ gọn để thay thế khi z3 compact già cỗi chứ không quan tâm cái viền màn hình siêu mỏng.,145,32
2331,1,sony dòng z là đẹp và đẳng cấp nhất.,36,9
2332,1,"cầm rồi thấy máy thiết kế đẹp, độ hoàn thiện cao không như mấy hãng khác cầm mỏng manh thế nào. giá chưa đẹp thôi chứ tầm 6tr là mua ok rồi, chê nữa thì chịu",157,36
2333,1,điểm ăn tiên của blackberry với hãng khác chính là bàn phím và blackberry hub. hy vọng rim sẽ không làm người dùng thất vọng,120,25
2334,1,"ai đã xài qua windows 10 ,sẽ không bỏ nó,để về windows 7 hay 8 nữa.bởi xài nó rất mượt, nhanh,giao điện lại quá đẹp,tiện lợi.chỉ trừ những máy quá củ, cấu hình quá yếu,mới không xài được thôi.",192,39
2335,1,"có thể nhiều bạn nói winphone nhàm chán, ít ứng dụng, giao diện làm hoa mắt.. với mình thì nó khá là tuyệt mặc dù còn khá nhiều lỗi và hạn chế. tuy nhiên mỗi hệ điều hành có một điểm mạnh và điểm yếu riêng. wp một hệ điều hành non trẻ thì các bạn không thể đòi hỏi nó có một kho ứng dụng khổng lồ như androi hay ios được. nhưng nó có những thứ mà androi và ios không có hay kém hơn. về giao điện nhiều người nói các ô title làm hoa mắt nhưng mình thấy nó rất tiện lợi khi truy cập những ứng dụng mình thường xuyên sử dụng. với wp10 có hình nền full luôn nên việc tùy chỉnh, cài đặt làm cho màn hình chính khá đẹp. nhiều bạn nói sử dụng khó nhưng khó hay dễ đều do chúng ta cả thôi. những ai mới dùng androi mà sang ios cũng thấy khó và ngược lại. mình thấy sử dụng wp rất dễ vì mình đã dùng nhiều, nếu dùng ios mình lại thấy khó. chung quy lại dùng nhiều sẽ quen và thành dễ dùng wp các bạn không lo virut, mã độc vì nó bảo mật rất tốt, không phải lo quét rác vì nó lúc nào cũng mượt. sau vài năm sử dụng vẫn như lúc mới mua. điều này phù hợp với các chị em ít am hiểu về máy và phần mềm ứng dụng. với bản cập nhật sắp tới có rất nhiều điều thú vị, các bạn có thể nhắn tin sms trên máy tính mà không cần cầm điện thoại. với 1 chiếc wp đời cao,cùng bộ kết nối với màn hình, kèm theo các ứng dụng văn phòng, đồng bộ hóa với máy tính chạy win 10 thì sau này đi đâu làm việc bạn chỉ cần 1 chiếc wp, con chuột, 1 bàn phím không dây, 1 cáp kết nối là bạn có thể ngồi bất kì đâu có màn hình để làm việc.",1493,345
2336,1,mình dùng cả windows 10 pc và windows 10 phone đồng bộ dữ liệu với nhau rất tốt. bất kỳ lúc nào tôi cũng có thể có được dữ liệu của mình ngay trên điện thoại và trên pc ở bất kỳ đâu.,174,42
2337,1,"máy tôi 2011 update lên win10 mượt còn hơn máy mới.win7 ,ram có 2gb ,máy chạy cả ngày luôn chả thấy đơ là gì ,1 năm rồi .ngon nhất ..",133,30
2338,1,"xài windows 10 nếu có bản quyền,nó upload thoải mái,luôn nâng cấp cho win.hơn nữa không cần tải thêm phần mềm diệt virus,bởi windows có windows defender diệt virus rất hiệu quả,mình xài hơn năm qua chưa thấy virus xâm nhập.",223,41
2339,1,mình cũng vậy .ngon bổ rẻ và rất đẹp nữa,40,10
2340,1,đẳng cấp đích thực.,19,4
2341,1,ồ....rẻ nhỉ.,12,2
2342,1,oi cái điện thoại,17,4
2343,1,đẹp quá! nếu có tiền thì mình mua cái nầy để khi nào đi uống cà phê hoặc nhậu nhẹt thì móc ra đặt lên bàn cho oai. màn hình bé không thành vấn đề. vì khi muốn lướt mạng thì mình dùng iphone hoặc samsung cho dể đọc!,214,49
2344,1,"cái vỏ của nó đã tiền không rồi, hàng thủ công thì tỉ mỉ, vừa đẹp vừa chất lượng hơn hàng công nghiệp. thương hiệu của nó thì khỏi bàn ha cười ... ở đó mà thừa tiền mới mua con điện thoại chức năng cục gạch này cười ... đọc mấy cái cmt y chang mấy cái cmt hp spectre 13... đơn giản vì nó làm cho phân khúc khách hàng nhà giàu chứ không làm cho mấy thanh niên không hiểu được giá trị nó mang lại cho người dùng cười ... thử đi ve chai mà cầm vertu đặt hàng xem cười",457,102
2345,1,cầm máy này trên tay thì mới biết là đẳng cấp. cần gì iphone với samsung.,73,16
2346,1,đặt làm 1 con mới được.,23,6
2347,1,good,4,1
2348,1,touchpal chuẩn nhất... gợi ý từ theo ngữ cảnh và thói quen của người dùng cực chuẩn...,86,17
2349,1,"android nhập liệu bằng lời nói rất chuẩn, nhanh, nhiều ngôn ngữ cùng lúc",72,14
2350,1,touchpal ngon nhất mà không có trong danh sách... cử chỉ đoán từ theo ngữ cảnh dựa theo thói quen cực chuẩn...,110,22
2351,1,thật là thông minh,18,4
2352,1,dùng blackberry priv và dùng blackberry keyboard thấy tiện hơn nhiều mà là chính chủ luôn.,90,16
2353,1,swype là tuyệt nhất,22,4
2354,1,"mình thích nhất nhập liệu bằng giọng nói của google keyboard và vẽ của swype keyboard, kết hợp hai thằng này lại thì thành thiên hạ vô địch",139,28
2355,1,"đẳng cấp là đây , chân dài là đây",33,9
2356,1,lần đầu tiên thấy một chiếc samsung mà mình thấy là đẹp và nam tính.,68,15
2357,1,samsung mở rộng bộ nhớ là dấu hiệu tấn công vào trình xem phim và âm nhạc đỉnh cao. like mạnh cho chiến lược này.,113,25
2358,1,samsung càng ngày càng tuyệt vời.,33,6
2359,1,dù ai nó xỏ nói xiên. dù thế nào đi nữa thì hàng chục triệu người vẫn chọn samsung not 7,88,21
2360,1,ngon. đỡ phải dùng thẻ nhớ.,27,6
2361,1,"dòng note của ss quá đỉnh, ước gì được sở hữu em này.",51,13
2362,1,quá tuyệt. samsung number one.,30,5
2363,1,chưa bao giờ mong em đấy ra nhanh như lúc này để 4.5 xuống giá hot em về động phòng chơi đợi mỏi cổ quá,117,25
2364,1,màu thật đẳng cấp !,19,5
2365,1,thôi bán cái 6s trước đỡ mất giá hóng cái màu xanh này,54,13
2366,1,cảm ơn apple đã cho ra ý tưởng màu xanh dương để các hãng khác nối gót theo sau sốt ruột quá ip7 ơi,100,24
2367,1,mỗi năm một công nghệ màu mới. apple thật là sáng tạo . apple đại đế muôn năm.,81,17
2368,1,đây là màu tôi thích nhất... thật sự cuốn hút cười,48,11
2369,1,màu đẹp quá ! mong bphone2 ra màu này cho mình để mình mua với rẻ hơn iphone 7 nhưng chất lượng lại tốt hơn iphone 7 !,118,28
2370,1,mình đang chờ màu này hợp mạng ngóng màu xanh lâu rồi,53,12
2371,1,dàn loa của ip7 pro sẽ rất tuyệt đấy .,38,10
2372,1,"quá đẹp, hi vọng không có gì thay đổi trừ mầu sắc để mình đỡ phải nhấp nhổm.",73,18
2373,1,thấy ok rồi đó,14,4
2374,1,"dù ra sao vẫn trung thành với apple,sang trọng đẳng cắp tinh tế,ít xảy ra lỗi,dễ sử dụng.ảnh hưởng lớn với xã hội.",118,25
2375,1,"màu xanh rất hợp ý em, khi nào ra ip10 ip11 gì đó em mua một con là vừa.",72,19
2376,1,qua dang cap,12,3
2377,1,galaxy note 7 đẳng cấp là đây,29,7
